dataset,root,data_split,filename,size,duration,fps,anno_type,annotation,bool_file,bool_anno_file
DFEW,./datasets/DFEW,5-fold_cross-validation_check_/datasets/DFEW/DFEW-part2/EmoLabel_DataSplit,./datasets/DFEW/DFEW-part2/Clip/original/part_4/5266.mp4,"[1920, 1080]",2.76,25.0,category,Sad,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_4/5719.mp4,"[1920, 800]",7.007007,23.976,category,Angry,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_4/5402.mp4,"[1280, 720]",2.127125,23.976023976023978,category,Happy,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_4/6018.mp4,"[1280, 720]",4.004004,23.976,category,Happy,True,False
DFEW,./datasets/DFEW,5-fold_cross-validation_check_/datasets/DFEW/DFEW-part2/EmoLabel_DataSplit,./datasets/DFEW/DFEW-part2/Clip/original/part_4/4865.mp4,"[1280, 720]",3.0,24.0,category,Neutral,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_4/5486.mp4,"[1920, 1080]",3.003003,23.976,category,Neutral,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_4/4832.mp4,"[1280, 720]",2.002,23.976023976023978,category,Neutral,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_4/4824.mp4,"[1280, 720]",4.337667,23.976023976023978,category,Angry,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_4/5238.mp4,"[1024, 576]",2.794458,23.976023976023978,category,Sad,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_4/4919.mp4,"[1280, 720]",3.0,24.0,category,Surprise,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_4/5414.mp4,"[960, 528]",3.0,25.0,category,Fear,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_4/5838.mp4,"[720, 404]",1.44,25.0,category,Happy,True,False
DFEW,./datasets/DFEW,5-fold_cross-validation_check_/datasets/DFEW/DFEW-part2/EmoLabel_DataSplit,./datasets/DFEW/DFEW-part2/Clip/original/part_4/4994.mp4,"[1280, 720]",2.002002,23.976,category,Neutral,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_4/5221.mp4,"[1280, 720]",3.0,24.0,category,Sad,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_4/5068.mp4,"[1920, 800]",2.002002,23.976,category,Surprise,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_4/5495.mp4,"[1280, 720]",2.64,25.0,category,Neutral,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_4/5969.mp4,"[1920, 1080]",4.0,24.0,category,Neutral,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_4/5074.mp4,"[1920, 1040]",7.007007,23.976,category,Happy,True,False
DFEW,./datasets/DFEW,5-fold_cross-validation_check_/datasets/DFEW/DFEW-part2/EmoLabel_DataSplit,./datasets/DFEW/DFEW-part2/Clip/original/part_4/5569.mp4,"[1920, 1080]",6.673333,23.976023976023978,category,Fear,True,False
DFEW,./datasets/DFEW,5-fold_cross-validation_check_/datasets/DFEW/DFEW-part2/EmoLabel_DataSplit,./datasets/DFEW/DFEW-part2/Clip/original/part_4/5818.mp4,"[1920, 1080]",2.002002,23.976,category,Fear,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_4/5861.mp4,"[1280, 720]",3.169833,23.976023976023978,category,Disgust,True,False
DFEW,./datasets/DFEW,5-fold_cross-validation_check_/datasets/DFEW/DFEW-part2/EmoLabel_DataSplit,./datasets/DFEW/DFEW-part2/Clip/original/part_4/5950.mp4,"[1920, 1072]",2.76,25.0,category,Sad,True,False
DFEW,./datasets/DFEW,5-fold_cross-validation_check_/datasets/DFEW/DFEW-part2/EmoLabel_DataSplit,./datasets/DFEW/DFEW-part2/Clip/original/part_4/5707.mp4,"[1920, 802]",3.003003,23.976,category,Sad,True,False
DFEW,./datasets/DFEW,5-fold_cross-validation_check_/datasets/DFEW/DFEW-part2/EmoLabel_DataSplit,./datasets/DFEW/DFEW-part2/Clip/original/part_4/4852.mp4,"[1280, 720]",2.0,24.0,category,Fear,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_4/5396.mp4,"[1280, 720]",6.0,25.0,category,Happy,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_4/5282.mp4,"[1280, 720]",2.002002,23.976,category,Angry,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_4/6121.mp4,"[1920, 904]",3.0,24.0,category,Fear,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_4/5104.mp4,"[1280, 720]",3.003003,23.976,category,Angry,True,False
DFEW,./datasets/DFEW,5-fold_cross-validation_check_/datasets/DFEW/DFEW-part2/EmoLabel_DataSplit,./datasets/DFEW/DFEW-part2/Clip/original/part_4/5629.mp4,"[1280, 720]",0.75075,23.976023976023978,category,Happy,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_4/5188.mp4,"[1920, 1080]",2.0,24.0,category,Fear,True,False
DFEW,./datasets/DFEW,5-fold_cross-validation_check_/datasets/DFEW/DFEW-part2/EmoLabel_DataSplit,./datasets/DFEW/DFEW-part2/Clip/original/part_4/4987.mp4,"[1280, 720]",4.208333,24.0,category,Angry,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_4/5697.mp4,"[1280, 720]",6.339667,23.976023976023978,category,Sad,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_4/5960.mp4,"[1920, 800]",4.96,25.0,category,Neutral,True,False
DFEW,./datasets/DFEW,5-fold_cross-validation_check_/datasets/DFEW/DFEW-part2/EmoLabel_DataSplit,./datasets/DFEW/DFEW-part2/Clip/original/part_4/6395.mp4,"[1280, 532]",3.866667,30.0,category,Angry,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_4/5362.mp4,"[1920, 1080]",4.04,25.0,category,Angry,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_4/5204.mp4,"[1280, 720]",3.003003,23.976,category,Surprise,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_4/6119.mp4,"[1920, 1080]",3.0,24.0,category,Angry,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_4/5532.mp4,"[1280, 720]",3.003003,23.976,category,Sad,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_4/5673.mp4,"[1920, 1032]",2.0,25.0,category,Neutral,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_4/5175.mp4,"[1024, 576]",3.0,25.0,category,Fear,True,False
DFEW,./datasets/DFEW,5-fold_cross-validation_check_/datasets/DFEW/DFEW-part2/EmoLabel_DataSplit,./datasets/DFEW/DFEW-part2/Clip/original/part_4/5053.mp4,"[1280, 720]",4.004004,23.976,category,Neutral,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_4/6309.mp4,"[1280, 692]",4.004004,23.976,category,Sad,True,False
DFEW,./datasets/DFEW,5-fold_cross-validation_check_/datasets/DFEW/DFEW-part2/EmoLabel_DataSplit,./datasets/DFEW/DFEW-part2/Clip/original/part_4/5597.mp4,"[1920, 1080]",4.004004,23.976,category,Sad,True,False
DFEW,./datasets/DFEW,5-fold_cross-validation_check_/datasets/DFEW/DFEW-part2/EmoLabel_DataSplit,./datasets/DFEW/DFEW-part2/Clip/original/part_4/4911.mp4,"[1920, 1080]",2.7027,29.97002997002997,category,Neutral,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_4/6069.mp4,"[720, 404]",3.64,25.0,category,Sad,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_4/5180.mp4,"[1280, 720]",2.75,24.0,category,Happy,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_4/5615.mp4,"[1920, 812]",2.75,24.0,category,Surprise,True,False
DFEW,./datasets/DFEW,5-fold_cross-validation_check_/datasets/DFEW/DFEW-part2/EmoLabel_DataSplit,./datasets/DFEW/DFEW-part2/Clip/original/part_4/6138.mp4,"[1280, 720]",2.711042,23.976023976023978,category,Neutral,True,False
DFEW,./datasets/DFEW,5-fold_cross-validation_check_/datasets/DFEW/DFEW-part2/EmoLabel_DataSplit,./datasets/DFEW/DFEW-part2/Clip/original/part_4/5116.mp4,"[1280, 720]",3.086417,23.976023976023978,category,Surprise,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_4/5743.mp4,"[1920, 1080]",3.670333,23.976023976023978,category,Happy,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_4/5669.mp4,"[1920, 1080]",2.0,24.0,category,Fear,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_4/4806.mp4,"[1280, 532]",2.002002,23.976,category,Surprise,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_4/5038.mp4,"[1280, 720]",4.004004,23.976,category,Surprise,True,False
DFEW,./datasets/DFEW,5-fold_cross-validation_check_/datasets/DFEW/DFEW-part2/EmoLabel_DataSplit,./datasets/DFEW/DFEW-part2/Clip/original/part_4/5558.mp4,"[1920, 1040]",2.002002,23.976,category,Neutral,True,False
DFEW,./datasets/DFEW,5-fold_cross-validation_check_/datasets/DFEW/DFEW-part2/EmoLabel_DataSplit,./datasets/DFEW/DFEW-part2/Clip/original/part_4/5298.mp4,"[1280, 536]",4.0,24.0,category,Neutral,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_4/5516.mp4,"[1280, 720]",3.0,25.0,category,Happy,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_4/5653.mp4,"[1280, 720]",2.002002,23.976,category,Neutral,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_4/5245.mp4,"[1280, 720]",3.128125,23.976023976023978,category,Neutral,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_4/6062.mp4,"[960, 408]",4.0,24.0,category,Angry,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_4/5781.mp4,"[1280, 536]",2.0,24.0,category,Sad,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_4/6365.mp4,"[1280, 720]",2.166667,24.0,category,Happy,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_4/5902.mp4,"[1920, 800]",6.12,25.0,category,Neutral,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_4/5963.mp4,"[1920, 720]",3.0,24.0,category,Angry,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_4/5067.mp4,"[1280, 720]",4.0,24.0,category,Happy,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_4/6315.mp4,"[1920, 1080]",3.003003,23.976,category,Angry,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_4/6004.mp4,"[1280, 720]",5.505506,23.976,category,Neutral,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_4/5511.mp4,"[1024, 576]",3.003003,23.976,category,Surprise,True,False
DFEW,./datasets/DFEW,5-fold_cross-validation_check_/datasets/DFEW/DFEW-part2/EmoLabel_DataSplit,./datasets/DFEW/DFEW-part2/Clip/original/part_4/5458.mp4,"[1920, 1040]",7.007007,23.976,category,Neutral,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_4/6028.mp4,"[1280, 720]",2.0,24.0,category,Happy,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_4/5389.mp4,"[1920, 1080]",2.666667,30.0,category,Neutral,True,False
DFEW,./datasets/DFEW,5-fold_cross-validation_check_/datasets/DFEW/DFEW-part2/EmoLabel_DataSplit,./datasets/DFEW/DFEW-part2/Clip/original/part_4/5807.mp4,"[1920, 800]",2.210544,23.976,category,Fear,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_4/6203.mp4,"[1024, 550]",2.366667,30.0,category,Angry,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_4/5299.mp4,"[1920, 1080]",3.169833,23.976023976023978,category,Angry,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_4/5574.mp4,"[1280, 720]",2.585917,23.976023976023978,category,Happy,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_4/5395.mp4,"[1280, 720]",2.0,24.0,category,Angry,True,False
DFEW,./datasets/DFEW,5-fold_cross-validation_check_/datasets/DFEW/DFEW-part2/EmoLabel_DataSplit,./datasets/DFEW/DFEW-part2/Clip/original/part_4/5368.mp4,"[1920, 1080]",2.0,24.0,category,Fear,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_4/5592.mp4,"[1280, 720]",2.0,24.0,category,Angry,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_4/6011.mp4,"[1280, 720]",2.002002,23.976,category,Fear,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_4/6275.mp4,"[1280, 544]",3.712045,23.976,category,Surprise,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_4/5220.mp4,"[1280, 690]",7.0,24.0,category,Neutral,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_4/5764.mp4,"[720, 404]",3.2,25.0,category,Surprise,True,False
DFEW,./datasets/DFEW,5-fold_cross-validation_check_/datasets/DFEW/DFEW-part2/EmoLabel_DataSplit,./datasets/DFEW/DFEW-part2/Clip/original/part_4/4828.mp4,"[1920, 1080]",6.589917,23.976023976023978,category,Sad,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_4/6084.mp4,"[1280, 720]",2.08,25.0,category,Sad,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_4/4984.mp4,"[1920, 1080]",2.0,24.0,category,Fear,True,False
DFEW,./datasets/DFEW,5-fold_cross-validation_check_/datasets/DFEW/DFEW-part2/EmoLabel_DataSplit,./datasets/DFEW/DFEW-part2/Clip/original/part_5/7835.mp4,"[1280, 720]",4.379375,23.976023976023978,category,Sad,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_5/7190.mp4,"[1280, 720]",1.25125,23.976023976023978,category,Angry,True,False
DFEW,./datasets/DFEW,5-fold_cross-validation_check_/datasets/DFEW/DFEW-part2/EmoLabel_DataSplit,./datasets/DFEW/DFEW-part2/Clip/original/part_5/7054.mp4,"[1280, 720]",2.002002,23.976,category,Neutral,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_5/6789.mp4,"[1280, 720]",3.878875,23.976023976023978,category,Happy,True,False
DFEW,./datasets/DFEW,5-fold_cross-validation_check_/datasets/DFEW/DFEW-part2/EmoLabel_DataSplit,./datasets/DFEW/DFEW-part2/Clip/original/part_5/6869.mp4,"[1280, 720]",2.0,24.0,category,Neutral,True,False
DFEW,./datasets/DFEW,5-fold_cross-validation_check_/datasets/DFEW/DFEW-part2/EmoLabel_DataSplit,./datasets/DFEW/DFEW-part2/Clip/original/part_5/6601.mp4,"[1280, 720]",4.295958,23.976023976023978,category,Sad,True,False
DFEW,./datasets/DFEW,5-fold_cross-validation_check_/datasets/DFEW/DFEW-part2/EmoLabel_DataSplit,./datasets/DFEW/DFEW-part2/Clip/original/part_5/7117.mp4,"[1280, 506]",2.366667,30.0,category,Sad,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_5/7751.mp4,"[1280, 720]",2.002002,23.976,category,Surprise,True,False
DFEW,./datasets/DFEW,5-fold_cross-validation_check_/datasets/DFEW/DFEW-part2/EmoLabel_DataSplit,./datasets/DFEW/DFEW-part2/Clip/original/part_5/6613.mp4,"[1024, 576]",4.337667,23.976023976023978,category,Neutral,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_5/6483.mp4,"[1024, 544]",1.366667,30.0,category,Neutral,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_5/6541.mp4,"[1280, 720]",2.002002,23.976,category,Surprise,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_5/7520.mp4,"[1280, 720]",5.0,25.0,category,Sad,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_5/7943.mp4,"[1280, 720]",4.004004,23.976,category,Sad,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_5/6903.mp4,"[720, 404]",4.48,25.0,category,Angry,True,False
DFEW,./datasets/DFEW,5-fold_cross-validation_check_/datasets/DFEW/DFEW-part2/EmoLabel_DataSplit,./datasets/DFEW/DFEW-part2/Clip/original/part_5/7642.mp4,"[1920, 1080]",2.0,24.0,category,Neutral,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_5/7877.mp4,"[1280, 696]",5.338667,23.976023976023978,category,Angry,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_5/7283.mp4,"[1280, 536]",2.75275,23.976023976023978,category,Happy,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_5/6995.mp4,"[1280, 720]",4.833333,24.0,category,Neutral,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_5/7457.mp4,"[1920, 1080]",6.6,30.0,category,Happy,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_5/7662.mp4,"[1280, 720]",3.545208,23.976023976023978,category,Surprise,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_5/6515.mp4,"[1280, 720]",2.002002,23.976,category,Angry,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_5/7887.mp4,"[1280, 692]",2.002002,23.976,category,Happy,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_5/6673.mp4,"[1920, 1080]",1.584918,23.976,category,Happy,True,False
DFEW,./datasets/DFEW,5-fold_cross-validation_check_/datasets/DFEW/DFEW-part2/EmoLabel_DataSplit,./datasets/DFEW/DFEW-part2/Clip/original/part_5/7479.mp4,"[1280, 540]",2.544208,23.976023976023978,category,Angry,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_5/7492.mp4,"[1280, 720]",3.670333,23.976023976023978,category,Neutral,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_5/7577.mp4,"[1920, 1080]",2.002002,23.976,category,Sad,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_5/7842.mp4,"[1280, 692]",5.213542,23.976023976023978,category,Neutral,True,False
DFEW,./datasets/DFEW,5-fold_cross-validation_check_/datasets/DFEW/DFEW-part2/EmoLabel_DataSplit,./datasets/DFEW/DFEW-part2/Clip/original/part_5/7495.mp4,"[1280, 720]",3.58692,23.976,category,Surprise,True,False
DFEW,./datasets/DFEW,5-fold_cross-validation_check_/datasets/DFEW/DFEW-part2/EmoLabel_DataSplit,./datasets/DFEW/DFEW-part2/Clip/original/part_5/7714.mp4,"[1692, 720]",3.0,25.0,category,Neutral,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_5/7787.mp4,"[1280, 720]",3.795458,23.976023976023978,category,Surprise,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_5/7890.mp4,"[1280, 720]",2.0,24.0,category,Happy,True,False
DFEW,./datasets/DFEW,5-fold_cross-validation_check_/datasets/DFEW/DFEW-part2/EmoLabel_DataSplit,./datasets/DFEW/DFEW-part2/Clip/original/part_5/7212.mp4,"[1280, 536]",2.002002,23.976,category,Neutral,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_5/7338.mp4,"[1920, 1040]",3.003003,23.976,category,Happy,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_5/7702.mp4,"[1280, 720]",5.0,24.0,category,Neutral,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_5/7735.mp4,"[1280, 720]",4.62963,23.976,category,Angry,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_5/7377.mp4,"[1920, 1080]",3.878875,23.976023976023978,category,Surprise,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_5/7825.mp4,"[1280, 694]",2.7,30.0,category,Fear,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_5/7684.mp4,"[1280, 720]",3.0,24.0,category,Happy,True,False
DFEW,./datasets/DFEW,5-fold_cross-validation_check_/datasets/DFEW/DFEW-part2/EmoLabel_DataSplit,./datasets/DFEW/DFEW-part2/Clip/original/part_5/7382.mp4,"[1920, 1080]",3.503504,23.976,category,Neutral,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_5/7965.mp4,"[720, 480]",1.735068,29.97,category,Fear,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_5/7697.mp4,"[1280, 720]",10.01001,23.976,category,Sad,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_5/7624.mp4,"[1280, 720]",2.002002,23.976,category,Neutral,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_5/7532.mp4,"[1920, 804]",2.335669,23.976,category,Happy,True,False
DFEW,./datasets/DFEW,5-fold_cross-validation_check_/datasets/DFEW/DFEW-part2/EmoLabel_DataSplit,./datasets/DFEW/DFEW-part2/Clip/original/part_5/7474.mp4,"[1280, 720]",2.5,24.0,category,Neutral,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_5/6587.mp4,"[1912, 792]",2.711044,23.976,category,Happy,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_5/7555.mp4,"[1280, 536]",2.0,24.0,category,Angry,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_5/7269.mp4,"[1920, 1080]",3.0,24.0,category,Surprise,True,False
DFEW,./datasets/DFEW,5-fold_cross-validation_check_/datasets/DFEW/DFEW-part2/EmoLabel_DataSplit,./datasets/DFEW/DFEW-part2/Clip/original/part_5/6444.mp4,"[1278, 720]",4.004004,23.976,category,Surprise,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_5/7591.mp4,"[1920, 1080]",1.835167,23.976023976023978,category,Disgust,True,False
DFEW,./datasets/DFEW,5-fold_cross-validation_check_/datasets/DFEW/DFEW-part2/EmoLabel_DataSplit,./datasets/DFEW/DFEW-part2/Clip/original/part_5/7861.mp4,"[1280, 720]",5.005005,23.976,category,Happy,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_5/7665.mp4,"[1280, 692]",3.0,24.0,category,Happy,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_5/6614.mp4,"[1280, 534]",3.003003,23.976,category,Neutral,True,False
DFEW,./datasets/DFEW,5-fold_cross-validation_check_/datasets/DFEW/DFEW-part2/EmoLabel_DataSplit,./datasets/DFEW/DFEW-part2/Clip/original/part_5/6981.mp4,"[1280, 694]",4.004004,23.976,category,Fear,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_5/6486.mp4,"[1920, 802]",2.002002,23.976,category,Neutral,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_5/7952.mp4,"[1920, 1040]",3.003003,23.976,category,Neutral,True,False
DFEW,./datasets/DFEW,5-fold_cross-validation_check_/datasets/DFEW/DFEW-part2/EmoLabel_DataSplit,./datasets/DFEW/DFEW-part2/Clip/original/part_5/7493.mp4,"[1280, 720]",3.712045,23.976,category,Surprise,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_5/6928.mp4,"[3840, 1640]",7.0,24.0,category,Neutral,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_5/6875.mp4,"[1280, 694]",4.004004,23.976,category,Happy,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_5/6513.mp4,"[1280, 720]",2.002002,23.976,category,Neutral,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_5/6674.mp4,"[1920, 804]",4.004004,23.976,category,Sad,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_5/6737.mp4,"[1280, 720]",0.583917,23.976,category,Neutral,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_5/6662.mp4,"[1280, 720]",3.003,23.976023976023978,category,Neutral,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_5/7934.mp4,"[1920, 816]",2.4,25.0,category,Neutral,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_5/7468.mp4,"[1920, 1040]",3.712045,23.976,category,Sad,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_5/6850.mp4,"[1280, 720]",3.003003,29.97,category,Surprise,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_5/7179.mp4,"[1920, 1080]",1.001001,23.976,category,Surprise,True,False
DFEW,./datasets/DFEW,train,./datasets/DFEW/DFEW-part2/Clip/original/part_5/7293.mp4,"[1920, 802]",3.003003,23.976,category,Neutral,True,False
